year;month;article_id;product_type_name;colour_group_name;size;predicted_sales
2026;5;3396;Jeans;Green;42;0
2026;5;3397;Blouse;Blue;46;0
2026;5;3398;Dress;White;42;0
2026;5;3399;Dress;Pink;42;0
2026;5;3400;Jeans;Blue;44;0
2026;5;3401;Skirt;Black;40;0
2026;5;3402;Sweater;Red;52;0
2026;5;3403;Blouse;Pink;46;0
2026;5;3405;Skirt;Black;42;0
2026;5;3406;Jacket;Brown;54;0
2026;5;3407;Dress;Red;46;0
2026;5;3408;Sweater;Purple;50;0
2026;5;3409;Skirt;White;46;0
2026;5;3410;Jeans;Green;42;0
2026;5;3411;Sweater;Grey;50;0
2026;5;3412;Jacket;Green;52;0
2026;5;3413;Jacket;White;54;0
2026;5;3414;Jacket;Navy Blue;54;0
2026;5;3415;Sweater;Red;52;0
2026;5;3416;Trousers;Grey;46;0
2026;5;3417;Trousers;Black;44;0
2026;5;3418;Dress;Grey;44;0
2026;5;3419;Jeans;Grey;40;0
2026;5;3420;Dress;White;40;0
2026;5;3421;Jacket;Beige;52;0
2026;5;3422;Dress;Beige;42;0
2026;5;3423;Coat;White;52;0
2026;5;3424;Jeans;Brown;44;0
2026;5;3425;Jeans;Blue;40;0
2026;5;3426;Sweater;White;40;0
2026;5;3427;Jeans;Navy Blue;48;0
2026;5;3428;Jacket;Green;40;0
2026;5;3429;Jeans;Blue;50;0
2026;5;3430;Dress;Grey;42;0
2026;5;3431;Jeans;Pink;54;0
2026;5;3432;Sweater;Black;46;0
2026;5;3433;Shirt;Navy Blue;42;0
2026;5;3434;Blouse;Beige;46;0
2026;5;3435;Jeans;Yellow;54;0
2026;5;3436;Dress;White;48;0
2026;5;3437;Dress;Black;42;0
2026;5;3438;Trousers;Yellow;44;0
2026;5;3439;Jacket;Grey;46;0
2026;5;3440;Blouse;Blue;46;0
2026;5;3441;Trousers;Purple;54;0
2026;5;3442;Dress;Beige;48;0
2026;5;3443;Jacket;Purple;40;0
2026;5;3444;Jacket;Grey;50;0
2026;5;3445;Sweater;White;46;0
2026;5;3446;Jacket;Blue;52;0
2026;5;3447;Sweater;Pink;42;0
2026;5;3448;Shirt;Black;40;0
2026;5;3450;Shirt;Pink;46;0
2026;5;3451;Trousers;Blue;50;0
2026;5;3452;Dress;White;44;0
2026;5;3453;Jacket;Pink;50;0
2026;5;3454;Coat;Pink;46;0
2026;5;3455;Coat;Blue;42;0
2026;5;3456;Trousers;Pink;40;0
2026;5;3457;Jeans;Pink;54;0
2026;5;3458;Trousers;White;42;0
2026;5;3459;Shirt;Red;50;0
2026;5;3460;Coat;Brown;50;0
2026;5;3461;Jacket;Navy Blue;50;0
2026;5;3462;Trousers;Navy Blue;46;0
2026;5;3463;Trousers;Beige;50;0
2026;5;3464;Coat;Green;44;0
2026;5;3465;Skirt;Purple;50;0
2026;5;3466;Blouse;Red;48;0
2026;5;3467;Jeans;Grey;50;0
2026;5;3468;Coat;White;54;0
2026;5;3469;Coat;Pink;54;0
2026;5;3470;Blouse;Blue;48;0
2026;5;3471;Trousers;Grey;48;0
2026;5;3472;Coat;Green;50;0
2026;5;3473;Shirt;Green;52;0
2026;5;3474;Shirt;Grey;48;0
2026;5;3475;Skirt;Pink;42;0
2026;5;3476;Jacket;Green;48;0
2026;5;3477;Sweater;Grey;46;0
2026;5;3478;Jeans;Blue;42;0
2026;5;3479;Skirt;Green;48;0
2026;5;3480;Blouse;Grey;40;0
2026;5;3481;Blouse;Blue;42;0
2026;5;3482;Skirt;Pink;50;0
2026;5;3483;Jeans;Navy Blue;54;0
2026;5;3484;Blouse;Beige;48;0
2026;5;3485;Sweater;Green;48;0
2026;5;3486;Jeans;Blue;44;0
2026;5;3487;Blouse;Navy Blue;44;0
2026;5;3488;Sweater;Navy Blue;42;0
2026;5;3489;Trousers;Beige;54;0
2026;5;3490;Skirt;Grey;46;0
2026;5;3491;Dress;Red;46;0
2026;5;3492;Shirt;Beige;44;0
2026;5;3493;Dress;Blue;50;0
2026;5;3494;Shirt;Red;50;0
2026;5;3495;Sweater;Yellow;40;0
2026;5;3496;Sweater;Blue;52;0
2026;5;3497;Sweater;Yellow;42;0
2026;5;3498;Jeans;Red;42;0
2026;5;3499;Shirt;Beige;40;0
2026;5;3500;Jacket;Pink;54;0
2026;5;3501;Shirt;Yellow;50;0
2026;5;3502;Jeans;Grey;40;0
2026;5;3503;Jeans;White;54;0
2026;5;3504;Dress;Green;42;0
2026;5;3505;Trousers;Navy Blue;54;0
2026;5;3506;Jeans;Green;46;0
2026;5;3507;Trousers;Red;48;0
2026;5;3508;Shirt;Red;52;0
2026;5;3509;Sweater;Purple;50;0
2026;5;3510;Shirt;Purple;48;0
2026;5;3511;Sweater;Green;52;0
2026;5;3512;Skirt;Blue;42;0
2026;5;3513;Blouse;Navy Blue;48;0
2026;5;3514;Blouse;Grey;48;0
2026;5;3515;Skirt;Blue;44;0
2026;5;3516;Skirt;Yellow;44;0
2026;5;3517;Skirt;Pink;40;0
2026;5;3518;Jeans;Beige;50;0
2026;5;3519;Shirt;Yellow;44;0
2026;5;3520;Jeans;Brown;40;0
2026;5;3521;Trousers;Purple;44;0
2026;5;3522;Sweater;Yellow;50;0
2026;5;3523;Coat;Brown;42;0
2026;5;3524;Blouse;Yellow;42;0
2026;5;3525;Jeans;Green;46;0
2026;5;3526;Jeans;Red;44;0
2026;5;3527;Trousers;Brown;54;0
2026;5;3528;Sweater;Grey;40;0
2026;5;3529;Blouse;Red;48;0
2026;5;3530;Blouse;Purple;50;0
2026;5;3531;Dress;Black;42;0
2026;5;3532;Sweater;Grey;46;0
2026;5;3533;Dress;Beige;40;0
2026;5;3534;Shirt;Green;46;0
2026;5;3535;Dress;Brown;42;0
2026;5;3536;Sweater;Blue;48;0
2026;5;3537;Jacket;Yellow;54;0
2026;5;3538;Blouse;Black;40;0
2026;5;3539;Trousers;Black;44;0
2026;5;3540;Skirt;Purple;42;0
2026;5;3541;Trousers;Green;52;0
2026;5;3542;Coat;Brown;54;0
2026;5;3543;Jacket;Blue;48;0
2026;5;3544;Dress;Red;50;0
2026;5;3545;Blouse;White;48;0
2026;5;3546;Dress;Pink;40;0
2026;5;3547;Blouse;Purple;46;0
2026;5;3548;Blouse;Black;40;0
2026;5;3549;Jacket;Pink;44;0
2026;5;3550;Sweater;Purple;44;0
2026;5;3551;Skirt;White;46;0
2026;5;3552;Dress;Red;48;0
2026;5;3553;Shirt;Purple;50;0
2026;5;3554;Coat;Blue;42;0
2026;5;3555;Skirt;Pink;42;0
2026;5;3556;Coat;Red;50;0
2026;5;3557;Shirt;Red;42;0
2026;5;3558;Blouse;Brown;44;0
2026;5;3559;Jeans;Red;54;0
2026;5;3560;Dress;Grey;42;0
2026;5;3561;Dress;Grey;40;0
2026;5;3562;Blouse;Pink;50;0
2026;5;3563;Coat;Purple;54;0
2026;5;3564;Trousers;Navy Blue;48;0
2026;5;3565;Blouse;Navy Blue;48;0
2026;5;3566;Jacket;Grey;50;0
2026;5;3567;Jeans;Black;46;0
2026;5;3568;Jacket;Yellow;52;0
2026;5;3569;Trousers;Blue;42;0
2026;5;3570;Jeans;Beige;40;0
2026;5;3571;Jeans;Navy Blue;44;0
2026;5;3572;Dress;Brown;46;0
2026;5;3573;Skirt;Purple;46;0
2026;5;3574;Trousers;Red;46;0
2026;5;3575;Jacket;Grey;52;0
2026;5;3576;Sweater;Grey;40;0
2026;5;3577;Sweater;Brown;50;0
2026;5;3578;Shirt;Yellow;42;0
2026;5;3579;Jeans;Red;46;0
2026;5;3580;Blouse;Pink;48;0
2026;5;3581;Skirt;Green;50;0
2026;5;3582;Coat;Red;48;0
2026;5;3583;Shirt;Beige;52;0
2026;5;3584;Trousers;Yellow;54;0
2026;5;3585;Jacket;Brown;48;0
2026;5;3586;Skirt;Yellow;40;0
2026;5;3587;Skirt;Yellow;44;0
2026;5;3588;Jacket;Navy Blue;48;0
2026;5;3589;Shirt;Green;46;0
2026;5;3590;Dress;Brown;40;0
2026;5;3591;Coat;Beige;56;0
2026;5;3592;Jacket;Green;46;0
2026;5;3593;Trousers;Red;48;0
2026;5;3594;Coat;Black;52;0
2026;5;3595;Jacket;Pink;40;0
2026;5;3596;Jacket;Red;50;0
2026;5;3597;Trousers;Grey;44;0
2026;5;3598;Sweater;Pink;46;0
2026;5;3599;Trousers;Blue;44;0
2026;5;3600;Skirt;Red;46;0
2026;5;3601;Dress;Navy Blue;46;0
2026;5;3602;Shirt;Beige;42;0
2026;5;3603;Blouse;Brown;42;0
2026;5;3604;Skirt;Purple;42;0
2026;5;3605;Sweater;Green;46;0
2026;5;3606;Jacket;Red;54;0
2026;5;3607;Skirt;Green;42;0
2026;5;3608;Trousers;Blue;44;0
2026;5;3609;Skirt;White;42;0
2026;5;3610;Trousers;Grey;48;0
2026;5;3611;Dress;Grey;40;0
2026;5;3612;Coat;Green;44;0
2026;5;3613;Dress;Purple;40;0
2026;5;3614;Sweater;Yellow;40;0
2026;5;3615;Jeans;Brown;50;0
2026;5;3616;Jacket;Navy Blue;44;0
2026;5;3617;Skirt;Red;46;0
2026;5;3618;Coat;Green;52;0
2026;5;3619;Shirt;Beige;48;0
2026;5;3620;Trousers;Pink;52;0
2026;5;3621;Sweater;Black;40;0
2026;5;3622;Dress;Yellow;46;0
2026;5;3623;Trousers;Red;54;0
2026;5;3624;Shirt;Brown;42;0
2026;5;3625;Blouse;Yellow;50;0
2026;5;3626;Dress;Blue;44;0
2026;5;3627;Blouse;Navy Blue;40;0
2026;5;3628;Sweater;Red;46;0
2026;5;3629;Trousers;Pink;52;0
2026;5;3630;Dress;Brown;50;0
2026;5;3631;Blouse;Black;50;0
2026;5;3632;Blouse;Black;42;0
2026;5;3633;Shirt;Blue;52;0
2026;5;3634;Blouse;Grey;44;0
2026;5;3635;Trousers;Black;52;0
2026;5;3637;Coat;Brown;52;0
2026;5;3638;Trousers;Black;46;0
2026;5;3639;Skirt;Red;44;0
2026;5;3640;Sweater;Black;52;0
2026;5;3641;Shirt;Brown;52;0
2026;5;3642;Dress;Red;46;0
2026;5;3643;Jacket;Pink;50;0
2026;5;3644;Trousers;Pink;50;0
2026;5;3645;Shirt;Beige;50;0
2026;5;3646;Sweater;Red;40;0
2026;5;3647;Jacket;Brown;52;0
2026;5;3648;Trousers;White;52;0
2026;5;3649;Blouse;Beige;48;0
2026;5;3650;Sweater;Red;52;0
2026;5;3651;Jacket;Pink;50;0
2026;5;3652;Jeans;Brown;48;0
2026;5;3653;Jacket;Pink;44;0
2026;5;3654;Skirt;Purple;40;0
2026;5;3655;Skirt;Yellow;50;0
2026;5;3656;Dress;Blue;42;0
2026;5;3657;Dress;Green;48;0
2026;5;3658;Dress;Black;42;0
2026;5;3659;Coat;Pink;46;0
2026;5;3660;Coat;Blue;46;0
2026;5;3661;Jeans;Yellow;50;0
2026;5;3662;Trousers;Blue;44;0
2026;5;3663;Skirt;Black;46;0
2026;5;3664;Jacket;Brown;42;0
2026;5;3665;Jeans;Red;46;0
2026;5;3666;Sweater;Yellow;52;0
2026;5;3667;Shirt;White;42;0
2026;5;3668;Jeans;White;54;0
2026;5;3669;Dress;Blue;46;0
2026;5;3670;Dress;Red;50;0
2026;5;3671;Dress;Green;50;0
2026;5;3672;Dress;Grey;44;0
2026;5;3673;Trousers;Yellow;46;0
2026;5;3674;Coat;Navy Blue;48;0
2026;5;3675;Jeans;Red;54;0
2026;5;3677;Blouse;Brown;50;0
2026;5;3678;Trousers;Beige;54;0
2026;5;3679;Blouse;Brown;46;0
2026;5;3680;Skirt;Beige;46;0
2026;5;3681;Jacket;Navy Blue;48;0
2026;5;3682;Sweater;Black;42;0
2026;5;3683;Trousers;Red;52;0
2026;5;3684;Jeans;Black;52;0
2026;5;3685;Sweater;Green;40;0
2026;5;3686;Jeans;Pink;48;0
2026;5;3687;Skirt;Blue;42;0
2026;5;3688;Shirt;Yellow;48;0
2026;5;3689;Jacket;Brown;44;0
2026;5;3690;Trousers;Beige;42;0
2026;5;3691;Jeans;Purple;42;0
2026;5;3692;Shirt;Pink;44;0
2026;5;3693;Jeans;Navy Blue;54;0
2026;5;3694;Coat;Brown;42;0
2026;5;3695;Sweater;Beige;50;0
2026;5;3696;Jacket;Beige;54;0
2026;5;3697;Jeans;Yellow;54;0
2026;5;3698;Blouse;White;40;0
2026;5;3699;Shirt;White;44;0
2026;5;3700;Jacket;Beige;46;0
2026;5;3701;Jacket;Navy Blue;54;0
2026;5;3702;Trousers;Green;46;0
2026;5;3703;Trousers;Blue;48;0
2026;5;3704;Sweater;Pink;48;0
2026;5;3705;Coat;Blue;54;0
2026;5;3706;Jeans;Navy Blue;52;0
2026;5;3707;Jeans;White;48;0
2026;5;3708;Jacket;White;54;0
2026;5;3709;Skirt;Black;48;0
2026;5;3710;Shirt;Brown;48;0
2026;5;3711;Trousers;Grey;50;0
2026;5;3712;Dress;Yellow;40;0
2026;5;3713;Dress;Grey;42;0
2026;5;3714;Shirt;Black;46;0
2026;5;3715;Jeans;Black;50;0
2026;5;3716;Blouse;Green;50;0
2026;5;3717;Shirt;Black;50;0
2026;5;3718;Jacket;Green;44;0
2026;5;3719;Jacket;Red;52;0
2026;5;3720;Jacket;Blue;44;0
2026;5;3721;Trousers;Yellow;42;0
2026;5;3722;Jeans;Navy Blue;52;0
2026;5;3723;Sweater;Pink;40;0
2026;5;3724;Sweater;Beige;44;0
2026;5;3725;Trousers;Purple;50;0
2026;5;3726;Sweater;Green;50;0
2026;5;3727;Jacket;Grey;46;0
2026;5;3728;Coat;White;52;0
2026;5;3729;Coat;Navy Blue;42;0
2026;5;3730;Sweater;Red;50;0
2026;5;3731;Blouse;Green;40;0
2026;5;3732;Trousers;Blue;42;0
2026;5;3733;Jeans;Navy Blue;48;0
2026;5;3734;Jacket;Blue;50;0
2026;5;3735;Trousers;Navy Blue;54;0
2026;5;3736;Blouse;Red;40;0
2026;5;3737;Blouse;Red;50;0
2026;5;3738;Jacket;Beige;52;0
2026;5;3739;Jeans;Black;50;0
2026;5;3740;Trousers;Red;54;0
2026;5;3741;Coat;Purple;56;0
2026;5;3742;Trousers;White;50;1
2026;5;3743;Skirt;Pink;46;0
2026;5;3744;Blouse;Blue;50;0
2026;5;3745;Jeans;White;44;0
2026;5;3746;Jeans;Blue;54;0
2026;5;3747;Blouse;Brown;40;0
2026;5;3748;Coat;Brown;46;0
2026;5;3749;Blouse;Beige;40;0
2026;5;3750;Jacket;Green;42;0
2026;5;3751;Jacket;White;40;0
2026;5;3752;Skirt;White;40;0
2026;5;3753;Jeans;Purple;48;0
2026;5;3754;Coat;Red;56;0
2026;5;3755;Jacket;White;52;0
2026;5;3756;Skirt;Grey;46;0
2026;5;3757;Blouse;Navy Blue;46;0
2026;5;3758;Jeans;Pink;42;0
2026;5;3759;Coat;White;56;0
2026;5;3760;Shirt;Yellow;44;0
2026;5;3761;Coat;Purple;54;0
2026;5;3762;Sweater;Yellow;46;0
2026;5;3763;Sweater;White;42;0
2026;5;3764;Trousers;Blue;40;0
2026;5;3765;Jeans;Purple;50;0
2026;5;3766;Blouse;Grey;40;0
2026;5;3767;Shirt;Purple;46;0
2026;5;3768;Blouse;Black;40;0
2026;5;3769;Skirt;Black;48;0
2026;5;3770;Jacket;White;40;0
2026;5;3771;Sweater;Purple;48;0
2026;5;3772;Dress;Black;46;0
2026;5;3773;Shirt;Beige;44;0
2026;5;3774;Shirt;Grey;50;0
2026;5;3775;Sweater;Yellow;50;0
2026;5;3776;Jeans;Green;54;0
2026;5;3777;Sweater;Brown;42;0
2026;5;3778;Jacket;Pink;52;0
2026;5;3779;Shirt;Yellow;42;0
2026;5;3780;Blouse;Navy Blue;48;0
2026;5;3781;Dress;Beige;46;0
2026;5;3782;Sweater;Brown;52;0
2026;5;3783;Coat;Blue;44;0
2026;5;3784;Trousers;Beige;48;0
2026;5;3785;Sweater;Grey;40;0
2026;5;3786;Blouse;White;50;0
2026;5;3787;Jeans;White;40;0
2026;5;3788;Trousers;White;48;0
2026;5;3789;Trousers;Navy Blue;48;0
2026;5;3790;Sweater;Beige;46;0
2026;5;3791;Dress;Brown;44;0
2026;5;3792;Skirt;Green;48;0
2026;5;3793;Shirt;Yellow;44;0
2026;5;3794;Skirt;White;50;0
2026;5;3795;Jeans;Purple;52;0
2026;5;3796;Shirt;Beige;44;0
2026;5;3797;Skirt;Purple;46;0
2026;5;3798;Trousers;Brown;54;0
2026;5;3799;Jacket;Pink;46;0
2026;5;3800;Jacket;Green;50;0
2026;5;3801;Jeans;Red;44;0
2026;5;3802;Dress;Pink;44;0
2026;5;3803;Sweater;White;48;0
2026;5;3804;Jacket;Grey;52;0
2026;5;3805;Skirt;Navy Blue;44;0
2026;5;3806;Trousers;White;50;0
2026;5;3807;Dress;Brown;42;0
2026;5;3808;Dress;Brown;48;0
2026;5;3809;Dress;Beige;40;0
2026;5;3810;Jeans;Pink;48;0
2026;5;3811;Sweater;Green;52;0
2026;5;3812;Dress;Brown;46;0
2026;5;3813;Dress;White;40;0
2026;5;3814;Sweater;Red;42;0
2026;5;3815;Blouse;Brown;50;0
2026;5;3816;Trousers;Grey;40;0
2026;5;3817;Coat;Purple;50;0
2026;5;3818;Dress;Yellow;46;0
2026;5;3819;Jeans;Yellow;42;0
2026;5;3820;Shirt;White;42;0
2026;5;3821;Blouse;Pink;46;0
2026;5;3822;Jeans;Green;44;0
2026;5;3823;Skirt;Navy Blue;44;0
2026;5;3824;Trousers;Beige;52;0
2026;5;3825;Skirt;Blue;44;0
2026;5;3826;Trousers;Blue;46;0
2026;5;3827;Jacket;Navy Blue;46;0
2026;5;3828;Blouse;Grey;50;0
2026;5;3829;Dress;Beige;50;0
2026;5;3830;Dress;Grey;44;0
2026;5;3831;Jeans;Navy Blue;44;0
2026;5;3832;Blouse;White;44;0
2026;5;3833;Coat;Brown;50;0
2026;5;3834;Blouse;Grey;44;0
2026;5;3835;Jeans;Purple;40;0
2026;5;3836;Shirt;Red;50;0
2026;5;3837;Shirt;Purple;52;0
2026;5;3838;Sweater;Purple;48;0
2026;5;3839;Jacket;Purple;54;0
2026;5;3840;Skirt;Black;50;0
2026;5;3841;Jacket;Purple;44;0
2026;5;3842;Sweater;Yellow;46;0
2026;5;3843;Skirt;Grey;48;0
2026;5;3844;Skirt;Black;40;0
2026;5;3845;Shirt;Brown;40;0
2026;5;3846;Jeans;White;40;0
2026;5;3847;Blouse;Brown;42;0
2026;5;3848;Jeans;Purple;48;0
2026;5;3849;Sweater;Yellow;44;0
2026;5;3850;Trousers;Red;42;0
2026;5;3851;Blouse;Purple;48;0
2026;5;3852;Coat;Black;42;0
2026;5;3853;Jacket;Black;48;0
2026;5;3854;Jacket;Pink;42;0
2026;5;3855;Dress;Brown;48;0
2026;5;3856;Jacket;Pink;42;0
2026;5;3857;Coat;Grey;52;0
2026;5;3858;Jeans;Red;44;0
2026;5;3859;Jeans;Beige;48;0
2026;5;3860;Jacket;Purple;48;0
2026;5;3861;Jacket;Grey;42;0
2026;5;3862;Coat;Purple;46;0
2026;5;3863;Dress;Navy Blue;50;0
2026;5;3864;Jeans;Beige;40;0
2026;5;3865;Sweater;Black;40;0
2026;5;3866;Sweater;Black;46;0
2026;5;3867;Blouse;Green;42;0
2026;5;3868;Blouse;White;46;0
2026;5;3869;Trousers;Brown;50;0
2026;5;3870;Dress;Brown;48;0
2026;5;3872;Coat;Navy Blue;42;0
2026;5;3873;Blouse;Pink;46;0
2026;5;3874;Jacket;Blue;42;0
2026;5;3875;Jeans;Yellow;50;0
2026;5;3876;Blouse;Grey;42;0
2026;5;3877;Dress;Pink;48;0
2026;5;3878;Jeans;White;48;0
2026;5;3879;Dress;Beige;40;0
2026;5;3880;Coat;Grey;56;0
2026;5;3881;Trousers;Green;48;0
2026;5;3882;Blouse;Yellow;48;0
2026;5;3883;Coat;Red;42;0
2026;5;3884;Blouse;Red;50;0
2026;5;3885;Jeans;Pink;46;0
2026;5;3886;Jacket;Brown;48;0
2026;5;3887;Dress;Brown;50;0
2026;5;3888;Jeans;Blue;50;0
2026;5;3889;Shirt;Green;52;0
2026;5;3890;Sweater;Navy Blue;40;0
2026;5;3891;Dress;Pink;50;0
2026;5;3892;Jacket;Black;42;0
2026;5;3893;Coat;White;50;0
2026;5;3894;Blouse;Navy Blue;44;0
2026;5;3895;Trousers;Beige;54;0
2026;5;3896;Dress;Navy Blue;46;0
2026;5;3897;Trousers;Navy Blue;40;0
2026;5;3898;Shirt;Red;44;0
2026;5;3899;Trousers;Navy Blue;54;0
2026;5;3900;Sweater;Brown;46;0
2026;5;3901;Skirt;Blue;40;0
2026;5;3903;Coat;Yellow;46;0
2026;5;3904;Sweater;Yellow;50;0
2026;5;3905;Trousers;Brown;46;0
2026;5;3906;Skirt;White;42;0
2026;5;3907;Blouse;Yellow;46;0
2026;5;3908;Jacket;Pink;40;0
2026;5;3909;Skirt;Pink;48;0
2026;5;3910;Skirt;Purple;44;0
2026;5;3911;Jacket;Blue;46;0
2026;5;3912;Sweater;Beige;52;0
2026;5;3913;Jacket;Pink;50;0
2026;5;3914;Dress;Black;42;0
2026;5;3915;Skirt;Pink;46;0
2026;5;3916;Blouse;White;42;0
2026;5;3917;Jacket;Purple;50;0
2026;5;3918;Blouse;Brown;40;0
2026;5;3919;Sweater;Beige;42;0
2026;5;3920;Jeans;Brown;40;0
2026;5;3921;Blouse;White;44;0
2026;5;3922;Dress;Navy Blue;42;0
2026;5;3923;Blouse;Black;44;0
2026;5;3924;Dress;Brown;48;0
2026;5;3925;Sweater;Blue;52;0
2026;5;3926;Skirt;Yellow;48;0
2026;5;3927;Jeans;Navy Blue;40;0
2026;5;3928;Coat;Purple;52;0
2026;5;3929;Jeans;Grey;46;0
2026;5;3930;Blouse;Blue;46;0
2026;5;3931;Dress;Grey;42;0
2026;5;3932;Shirt;Red;44;0
2026;5;3933;Dress;Black;48;0
2026;5;3934;Sweater;Black;50;0
2026;5;3935;Skirt;Brown;46;0
2026;5;3936;Trousers;Red;48;0
2026;5;3937;Jeans;White;46;0
2026;5;3938;Skirt;Red;44;0
2026;5;3939;Skirt;Red;40;0
2026;5;3940;Sweater;Yellow;40;0
2026;5;3941;Coat;Purple;42;0
2026;5;3942;Blouse;Brown;40;0
2026;5;3943;Skirt;Purple;40;0
2026;5;3944;Jacket;Beige;42;0
2026;5;3945;Shirt;Navy Blue;48;0
2026;5;3946;Coat;Yellow;52;0
2026;5;3947;Jeans;Grey;42;0
2026;5;3948;Blouse;Brown;46;0
2026;5;3949;Blouse;Beige;46;0
2026;5;3950;Blouse;Yellow;50;0
2026;5;3951;Trousers;Beige;54;0
2026;5;3952;Coat;Brown;42;0
2026;5;3953;Blouse;Purple;44;0
2026;5;3954;Blouse;Brown;46;0
2026;5;3955;Skirt;Yellow;40;0
2026;5;3956;Dress;Purple;44;0
2026;5;3957;Sweater;Black;46;0
2026;5;3958;Blouse;Beige;42;0
2026;5;3959;Trousers;Black;52;0
2026;5;3960;Jeans;Red;50;0
2026;5;3961;Coat;Black;56;0
2026;5;3962;Blouse;Black;44;0
2026;5;3963;Dress;Green;44;0
2026;5;3964;Skirt;White;42;0
2026;5;3965;Sweater;Pink;52;0
2026;5;3966;Dress;Beige;40;0
2026;5;3967;Trousers;Navy Blue;44;0
2026;5;3968;Shirt;Blue;42;0
2026;5;3969;Sweater;Blue;48;0
2026;5;3970;Trousers;Grey;50;0
2026;5;3971;Dress;Navy Blue;50;0
2026;5;3972;Coat;Purple;50;0
2026;5;3973;Coat;Black;46;0
2026;5;3974;Skirt;Pink;46;0
2026;5;3975;Skirt;Blue;44;0
2026;5;3976;Blouse;Blue;42;0
2026;5;3977;Shirt;Blue;48;0
2026;5;3978;Shirt;White;52;0
2026;5;3979;Skirt;Red;40;0
2026;5;3980;Blouse;Yellow;48;0
2026;5;3981;Blouse;Purple;46;0
2026;5;3982;Skirt;Red;44;0
2026;5;3983;Jacket;Green;44;0
2026;5;3984;Sweater;Pink;42;0
2026;5;3985;Trousers;Purple;48;0
2026;5;3986;Jeans;Red;54;0
2026;5;3987;Coat;Brown;56;0
2026;5;3988;Jeans;Beige;50;0
2026;5;3989;Jeans;Navy Blue;46;0
2026;5;3990;Coat;Blue;50;0
2026;5;3991;Blouse;Navy Blue;46;0
2026;5;3992;Coat;Yellow;42;0
2026;5;3993;Dress;Yellow;44;0
2026;5;3994;Jacket;Navy Blue;52;0
2026;5;3995;Jeans;Grey;54;0
2026;5;3996;Jacket;Beige;42;0
2026;5;3997;Jacket;Brown;40;0
2026;5;3998;Jeans;Brown;42;0
2026;5;3999;Jacket;Yellow;48;0
2026;5;4000;Blouse;Navy Blue;42;0
2026;5;4001;Skirt;Grey;50;0
2026;5;4002;Jeans;Red;44;0
2026;5;4003;Trousers;Blue;44;0
2026;5;4004;Shirt;Brown;50;0
2026;5;4005;Jacket;Brown;54;0
2026;5;4006;Coat;Black;42;0
2026;5;4007;Skirt;Yellow;46;0
2026;5;4008;Trousers;Blue;42;0
2026;5;4009;Skirt;Beige;50;0
2026;5;4010;Trousers;Green;52;0
2026;5;4011;Jacket;Pink;40;0
2026;5;4012;Blouse;Brown;50;0
2026;5;4013;Blouse;White;48;0
2026;5;4014;Jacket;White;42;0
2026;5;4015;Shirt;Green;40;0
2026;5;4016;Jacket;Beige;48;0
2026;5;4017;Sweater;Yellow;50;0
2026;5;4018;Sweater;Purple;48;0
2026;5;4019;Jacket;Red;46;0
2026;5;4020;Coat;Green;42;0
2026;5;4021;Blouse;Green;40;0
2026;5;4022;Coat;Red;46;0
2026;5;4023;Jeans;Pink;50;0
2026;5;4024;Trousers;Blue;46;0
2026;5;4025;Dress;Navy Blue;46;0
2026;5;4026;Jacket;Green;44;0
2026;5;4027;Skirt;Pink;48;0
2026;5;4028;Blouse;Pink;44;0
2026;5;4029;Jacket;Grey;54;0
2026;5;4030;Dress;Black;40;0
2026;5;4031;Jacket;Green;50;0
2026;5;4032;Coat;Pink;56;0
2026;5;4033;Blouse;Purple;44;0
2026;5;4034;Shirt;White;40;0
2026;5;4035;Trousers;Grey;54;0
2026;5;4036;Jeans;Navy Blue;52;0
2026;5;4037;Jeans;Navy Blue;42;0
2026;5;4038;Blouse;Navy Blue;50;0
2026;5;4039;Dress;Yellow;46;0
2026;5;4040;Skirt;Pink;40;0
2026;5;4041;Trousers;Pink;50;0
2026;5;4042;Coat;Pink;42;0
2026;5;4043;Blouse;Brown;48;0
2026;5;4044;Skirt;Blue;48;0
2026;5;4045;Sweater;Yellow;44;0
2026;5;4046;Sweater;Purple;40;0
2026;5;4047;Sweater;Red;46;0
2026;5;4048;Jeans;Black;52;0
2026;5;4049;Coat;Grey;56;0
2026;5;4050;Sweater;Purple;46;0
2026;5;4051;Shirt;Purple;46;0
2026;5;4052;Sweater;Red;48;0
2026;5;4053;Blouse;Black;50;0
2026;5;4054;Jeans;Navy Blue;40;0
2026;5;4055;Jeans;Yellow;52;0
2026;5;4056;Sweater;Pink;48;0
2026;5;4057;Coat;Purple;52;0
2026;5;4058;Dress;Brown;42;0
2026;5;4059;Blouse;Brown;48;0
2026;5;4060;Jacket;Green;54;0
2026;5;4061;Jeans;Grey;54;0
2026;5;4062;Jacket;Purple;52;0
2026;5;4063;Sweater;Beige;44;0
2026;5;4064;Shirt;Pink;42;0
2026;5;4065;Dress;Pink;42;0
2026;5;4066;Trousers;Yellow;48;0
2026;5;4067;Dress;White;48;0
2026;5;4068;Trousers;Black;52;0
2026;5;4069;Dress;Brown;50;0
2026;5;4070;Coat;Pink;48;0
2026;5;4071;Sweater;Red;44;0
2026;5;4072;Coat;Green;52;0
2026;5;4073;Shirt;White;42;0
2026;5;4074;Jeans;Green;40;0
2026;5;4075;Jeans;Black;42;0
