article_id;sku;product_type_name;colour_group_name;season;size;price;cost;margin;margin_percent
2783;GOM19204;Shirt;Grey;Spring;46;10643,0;4290,0;6353,0;59,7
2784;GGG33706;Sweater;Brown;Spring;50;2485,0;1051,0;1434,0;57,7
2785;HVD02745;Skirt;Black;Spring;40;8138,0;3662,0;4476,0;55,0
2786;PIB80032;Trousers;Green;Summer;54;1047,0;590,0;457,0;43,6
2787;MLC16850;Skirt;Blue;Summer;44;13222,0;6519,0;6703,0;50,7
2788;SNZ02000;Coat;Green;Summer;52;14077,0;8216,0;5861,0;41,6
2789;FMK69070;Skirt;Pink;Autumn;46;4904,0;2736,0;2168,0;44,2
2790;LBR63334;Trousers;Red;Autumn;40;6911,0;3161,0;3750,0;54,3
2791;BQQ08862;Trousers;Beige;Winter;52;9032,0;5140,0;3892,0;43,1
2792;VBY17001;Sweater;Pink;Summer;50;7707,0;3263,0;4444,0;57,7
2793;BYL36990;Dress;Red;Summer;40;6543,0;2664,0;3879,0;59,3
2794;IVE70704;Sweater;Yellow;Winter;40;5031,0;2625,0;2406,0;47,8
2795;AIG75094;Shirt;Brown;Autumn;40;6051,0;2834,0;3217,0;53,2
2796;XFT11109;Dress;Black;Summer;46;3997,0;1862,0;2135,0;53,4
2797;GZD60360;Coat;Grey;Spring;52;9455,0;5082,0;4373,0;46,3
2798;RPB07232;Skirt;Blue;Autumn;40;7496,0;4273,0;3223,0;43,0
2799;CFE13971;Blouse;Black;Summer;40;5134,0;2384,0;2750,0;53,6
2800;TGV42135;Blouse;Purple;Spring;50;4630,0;2153,0;2477,0;53,5
2801;HUP40254;Trousers;White;Winter;50;2990,0;1515,0;1475,0;49,3
2802;GTS53446;Jacket;Purple;Summer;40;11437,0;6069,0;5368,0;46,9
2803;QWG65614;Coat;Purple;Autumn;54;9831,0;4331,0;5500,0;55,9
2804;GKU31393;Sweater;Navy Blue;Summer;40;12641,0;7364,0;5277,0;41,7
2805;IWG73178;Coat;Navy Blue;Spring;54;3411,0;1811,0;1600,0;46,9
2806;NQK32732;Shirt;Yellow;Winter;40;2288,0;1201,0;1087,0;47,5
2807;WSE87993;Sweater;Navy Blue;Autumn;52;9912,0;5757,0;4155,0;41,9
2808;SRI56647;Skirt;Green;Winter;48;13768,0;8005,0;5763,0;41,9
2809;WOX71297;Shirt;Yellow;Summer;44;11807,0;5043,0;6764,0;57,3
2810;KYD14146;Sweater;Blue;Spring;42;12940,0;5551,0;7389,0;57,1
2811;YYT52292;Coat;Pink;Winter;48;3983,0;2200,0;1783,0;44,8
2812;ONL60735;Sweater;Green;Winter;46;12036,0;7118,0;4918,0;40,9
2813;HMQ67770;Skirt;Black;Spring;40;3861,0;2059,0;1802,0;46,7
2814;CWR51851;Blouse;Grey;Summer;46;8526,0;4112,0;4414,0;51,8
2815;MAA84341;Blouse;Purple;Winter;40;6179,0;3316,0;2863,0;46,3
2816;VAC54457;Shirt;White;Winter;50;6367,0;2838,0;3529,0;55,4
2817;ODT51993;Jeans;Red;Spring;40;8024,0;4811,0;3213,0;40,0
2818;FTU41687;Skirt;Red;Spring;42;6654,0;3235,0;3419,0;51,4
2819;ZQK73491;Coat;Navy Blue;Summer;56;6698,0;3927,0;2771,0;41,4
2820;CDY85803;Trousers;Grey;Summer;46;10350,0;5032,0;5318,0;51,4
2821;ONR91673;Dress;Navy Blue;Autumn;46;5951,0;3485,0;2466,0;41,4
2822;HLQ46482;Blouse;Blue;Winter;40;12812,0;5985,0;6827,0;53,3
2823;IPA91370;Jeans;Green;Winter;40;3220,0;1778,0;1442,0;44,8
2824;KSO25702;Shirt;Blue;Winter;48;10360,0;6114,0;4246,0;41,0
2825;HHM68626;Shirt;Green;Autumn;44;10903,0;5770,0;5133,0;47,1
2826;NCB57279;Coat;Red;Autumn;46;3896,0;2086,0;1810,0;46,5
2827;WMF02510;Sweater;Brown;Winter;48;4929,0;2073,0;2856,0;57,9
2828;HRP67038;Shirt;Purple;Winter;52;3475,0;1720,0;1755,0;50,5
2829;EXD58894;Sweater;Blue;Autumn;40;7432,0;4291,0;3141,0;42,3
2830;OAZ86219;Skirt;Grey;Summer;50;10373,0;4649,0;5724,0;55,2
2831;UGX93210;Coat;Green;Winter;42;10653,0;5941,0;4712,0;44,2
2832;IBB49089;Trousers;Brown;Autumn;48;4728,0;2530,0;2198,0;46,5
2833;CXJ07070;Sweater;Navy Blue;Summer;48;13189,0;5864,0;7325,0;55,5
2834;MFD75380;Trousers;Purple;Summer;48;10748,0;4907,0;5841,0;54,3
2835;DXR09580;Dress;Blue;Spring;48;4295,0;2085,0;2210,0;51,5
2836;CDN82146;Sweater;Purple;Autumn;50;12977,0;5516,0;7461,0;57,5
2837;UPZ45424;Blouse;Navy Blue;Spring;40;5532,0;3223,0;2309,0;41,7
2838;PGU09461;Coat;Yellow;Autumn;48;8418,0;4612,0;3806,0;45,2
2839;ZDP22138;Blouse;Beige;Winter;42;4367,0;2066,0;2301,0;52,7
2840;BGX20546;Jacket;Beige;Winter;42;1939,0;892,0;1047,0;54,0
2841;KKG31374;Trousers;Navy Blue;Spring;46;5175,0;2784,0;2391,0;46,2
2842;IBD34894;Trousers;White;Autumn;54;14061,0;6817,0;7244,0;51,5
2843;OSH59465;Skirt;Grey;Autumn;40;3172,0;1414,0;1758,0;55,4
2844;ZPZ01973;Shirt;Black;Spring;40;4912,0;2387,0;2525,0;51,4
2845;LYX23588;Skirt;Yellow;Autumn;48;1782,0;1023,0;759,0;42,6
2846;EQC14733;Jeans;Yellow;Summer;50;1283,0;531,0;752,0;58,6
2847;GWM60862;Blouse;Green;Spring;44;14699,0;6962,0;7737,0;52,6
2848;VAV59410;Shirt;Green;Spring;50;1204,0;713,0;491,0;40,8
2849;SLV80684;Coat;Blue;Spring;50;13920,0;5609,0;8311,0;59,7
2850;PRZ81114;Dress;Green;Summer;46;2068,0;1196,0;872,0;42,2
2851;ENC37125;Skirt;Pink;Autumn;48;1360,0;646,0;714,0;52,5
2852;EOH54853;Skirt;Red;Autumn;46;7519,0;3293,0;4226,0;56,2
2853;PPA20726;Dress;Pink;Summer;44;5707,0;2300,0;3407,0;59,7
2854;DJU79308;Sweater;Pink;Summer;42;4549,0;1884,0;2665,0;58,6
2855;UFZ99165;Jeans;Yellow;Autumn;52;13667,0;5937,0;7730,0;56,6
2856;YAY26934;Trousers;Green;Winter;40;4578,0;1854,0;2724,0;59,5
2857;ZPM21580;Jacket;Purple;Winter;42;10784,0;5038,0;5746,0;53,3
2858;HQX73368;Sweater;Black;Autumn;48;3741,0;1530,0;2211,0;59,1
2859;DTT06257;Skirt;Black;Summer;42;12107,0;6519,0;5588,0;46,2
2860;HWD00556;Coat;Black;Winter;42;1365,0;770,0;595,0;43,6
2861;AFI95709;Shirt;Yellow;Summer;48;13151,0;7595,0;5556,0;42,2
2862;MPD12677;Sweater;Red;Autumn;46;5337,0;2721,0;2616,0;49,0
2863;GXG75085;Jeans;Pink;Winter;46;4126,0;2431,0;1695,0;41,1
2864;YXU53752;Coat;Pink;Summer;52;12953,0;5196,0;7757,0;59,9
2865;OTV64663;Jeans;Brown;Winter;54;2560,0;1093,0;1467,0;57,3
2866;DPO00034;Dress;Navy Blue;Summer;42;6802,0;3120,0;3682,0;54,1
2867;GTJ80340;Sweater;White;Winter;46;8054,0;4493,0;3561,0;44,2
2868;FRB55120;Dress;Purple;Summer;40;10494,0;6056,0;4438,0;42,3
2869;HMK66823;Jeans;Pink;Summer;42;1549,0;811,0;738,0;47,6
2870;UMX38021;Sweater;Blue;Autumn;50;1955,0;932,0;1023,0;52,3
2871;TXE30007;Sweater;Red;Winter;40;1335,0;712,0;623,0;46,7
2872;ISI93153;Dress;Brown;Spring;46;5291,0;2308,0;2983,0;56,4
2873;HYY38531;Shirt;Yellow;Spring;46;9222,0;4533,0;4689,0;50,8
2874;ELG72176;Dress;Yellow;Autumn;44;8547,0;4286,0;4261,0;49,9
2875;HEF06913;Blouse;Blue;Summer;44;3087,0;1300,0;1787,0;57,9
2876;BAV63966;Trousers;Brown;Winter;50;11934,0;4854,0;7080,0;59,3
2877;LCH11134;Jeans;Red;Winter;50;5523,0;3038,0;2485,0;45,0
2878;OTX32146;Jacket;Yellow;Winter;54;14646,0;7425,0;7221,0;49,3
2879;MZA21302;Coat;Beige;Spring;44;13352,0;6228,0;7124,0;53,4
2880;VPN37801;Jacket;Blue;Summer;42;8408,0;4098,0;4310,0;51,3
2881;KRB56264;Blouse;Navy Blue;Winter;40;7827,0;4630,0;3197,0;40,8
2882;MPA61530;Skirt;Navy Blue;Autumn;44;4541,0;2166,0;2375,0;52,3
2883;DVJ72453;Dress;White;Autumn;46;14608,0;6146,0;8462,0;57,9
2884;ZIS56822;Skirt;Navy Blue;Autumn;40;1109,0;546,0;563,0;50,8
2885;USZ12964;Coat;Black;Winter;48;11885,0;6294,0;5591,0;47,0
2886;XNB32784;Sweater;White;Winter;42;3306,0;1330,0;1976,0;59,8
2887;UDH71699;Coat;Purple;Summer;46;6565,0;3062,0;3503,0;53,4
2888;RZL44014;Coat;Blue;Summer;52;6999,0;3350,0;3649,0;52,1
2889;XKD71073;Jacket;Pink;Spring;46;11824,0;5826,0;5998,0;50,7
2890;OKB70101;Coat;Green;Winter;48;2002,0;922,0;1080,0;53,9
2891;MOY06443;Jeans;White;Summer;50;10220,0;5451,0;4769,0;46,7
2892;DFM55018;Sweater;Grey;Summer;44;4664,0;2747,0;1917,0;41,1
2893;NHN49021;Shirt;Brown;Summer;44;5494,0;3202,0;2292,0;41,7
2894;IAA74395;Skirt;Navy Blue;Summer;44;14606,0;7783,0;6823,0;46,7
2895;NXD26223;Coat;Navy Blue;Summer;42;6217,0;3117,0;3100,0;49,9
2896;RNJ61497;Jeans;Yellow;Autumn;44;515,0;291,0;224,0;43,5
2897;CRF64583;Coat;Brown;Summer;52;13592,0;7709,0;5883,0;43,3
2898;FNB02888;Skirt;Beige;Spring;40;5870,0;3322,0;2548,0;43,4
2899;ELH48883;Jacket;Beige;Winter;52;8116,0;3503,0;4613,0;56,8
2900;UMZ33994;Sweater;Grey;Winter;52;2845,0;1152,0;1693,0;59,5
2901;VRI76924;Sweater;Grey;Autumn;42;5728,0;3418,0;2310,0;40,3
2902;HLE85780;Trousers;Navy Blue;Spring;44;9536,0;5645,0;3891,0;40,8
2903;KDA41535;Blouse;Brown;Spring;50;7196,0;3691,0;3505,0;48,7
2904;ICV04144;Blouse;Blue;Spring;44;7565,0;4529,0;3036,0;40,1
2905;MPG30472;Dress;Grey;Autumn;48;10573,0;5859,0;4714,0;44,6
2906;WWB53869;Dress;Brown;Winter;42;12807,0;6448,0;6359,0;49,7
2907;EUH45896;Trousers;Blue;Spring;46;4074,0;1947,0;2127,0;52,2
2908;SAX97483;Jacket;Purple;Autumn;42;10808,0;5605,0;5203,0;48,1
2909;WHR42650;Trousers;Navy Blue;Autumn;44;9057,0;4557,0;4500,0;49,7
2910;LRY91247;Dress;Pink;Spring;40;3621,0;2168,0;1453,0;40,1
2911;EBO73734;Coat;Beige;Winter;50;1401,0;698,0;703,0;50,2
2912;SAF66878;Jeans;Green;Winter;52;13285,0;7535,0;5750,0;43,3
2913;LAB17188;Sweater;Beige;Summer;40;4171,0;2347,0;1824,0;43,7
2914;XSN52329;Jeans;Black;Spring;48;11814,0;4894,0;6920,0;58,6
2915;OFT44507;Sweater;Pink;Winter;48;8588,0;3585,0;5003,0;58,3
2916;EZO47663;Sweater;Purple;Summer;46;9187,0;4887,0;4300,0;46,8
2917;WQG98850;Jacket;White;Autumn;44;6485,0;2930,0;3555,0;54,8
2918;ZXH70816;Jacket;Pink;Spring;46;13080,0;6952,0;6128,0;46,9
2919;TCO20680;Skirt;White;Winter;48;12875,0;5522,0;7353,0;57,1
2920;CIK47567;Skirt;Black;Spring;44;6704,0;3214,0;3490,0;52,1
2921;BWF55670;Trousers;Green;Winter;50;8658,0;3641,0;5017,0;57,9
2922;GBH20483;Shirt;Beige;Spring;42;2977,0;1359,0;1618,0;54,4
2923;RVE61523;Blouse;Green;Autumn;40;10052,0;4198,0;5854,0;58,2
2924;INF60953;Skirt;Grey;Autumn;50;3563,0;2117,0;1446,0;40,6
2925;HCV42090;Shirt;Grey;Autumn;44;7286,0;3490,0;3796,0;52,1
2926;XUR46662;Coat;Grey;Autumn;52;1559,0;905,0;654,0;41,9
2927;SLC53954;Trousers;White;Winter;54;790,0;469,0;321,0;40,6
2928;COV33756;Blouse;Pink;Summer;48;3261,0;1898,0;1363,0;41,8
2929;EBW78392;Jeans;Beige;Autumn;52;10724,0;5265,0;5459,0;50,9
2930;EJO54413;Skirt;White;Summer;50;9059,0;5035,0;4024,0;44,4
2931;JGG67523;Skirt;Blue;Spring;50;3284,0;1415,0;1869,0;56,9
2932;RCX73065;Sweater;Yellow;Winter;50;9966,0;4175,0;5791,0;58,1
2933;GLO62870;Shirt;Yellow;Autumn;40;3164,0;1821,0;1343,0;42,4
2934;UIE81745;Trousers;Green;Summer;46;8531,0;3465,0;5066,0;59,4
2935;QGB37038;Dress;Red;Winter;50;5155,0;3064,0;2091,0;40,6
2936;JHC28419;Skirt;Green;Autumn;42;8665,0;4631,0;4034,0;46,6
2937;NOM88672;Jeans;Purple;Summer;46;7686,0;3719,0;3967,0;51,6
2938;WVY74991;Shirt;Brown;Winter;48;10362,0;4438,0;5924,0;57,2
2939;WND17691;Trousers;Black;Spring;42;14258,0;7766,0;6492,0;45,5
2940;UBL00872;Trousers;Pink;Autumn;50;6552,0;3359,0;3193,0;48,7
2941;FRM89368;Coat;Red;Autumn;42;8280,0;4490,0;3790,0;45,8
2942;RLM78799;Jacket;Yellow;Winter;40;9115,0;4408,0;4707,0;51,6
2943;RPM37474;Sweater;Blue;Winter;42;3577,0;1478,0;2099,0;58,7
2944;LHP73817;Jeans;Grey;Summer;54;7715,0;3572,0;4143,0;53,7
2945;APJ18216;Sweater;Grey;Summer;40;13590,0;6292,0;7298,0;53,7
2946;RJU69185;Skirt;Yellow;Summer;50;8115,0;3260,0;4855,0;59,8
2947;TGQ00642;Jacket;White;Winter;46;4913,0;1975,0;2938,0;59,8
2948;BCM61937;Jeans;Purple;Autumn;40;6937,0;3234,0;3703,0;53,4
2949;CBS94004;Shirt;Black;Summer;48;4350,0;2373,0;1977,0;45,4
2950;OSR89589;Dress;Brown;Winter;50;7390,0;3878,0;3512,0;47,5
2951;FIN73861;Trousers;Yellow;Autumn;40;10469,0;4688,0;5781,0;55,2
2952;OMC22854;Trousers;Purple;Summer;52;14763,0;7685,0;7078,0;47,9
2953;QWR21809;Jeans;Green;Autumn;46;8753,0;4634,0;4119,0;47,1
2954;MDR41535;Shirt;Navy Blue;Summer;48;8344,0;4210,0;4134,0;49,5
2955;GXX94108;Dress;White;Winter;48;13290,0;6702,0;6588,0;49,6
2956;RTR03037;Jeans;Brown;Winter;50;9947,0;4714,0;5233,0;52,6
2957;UIP53218;Jeans;Grey;Winter;40;6495,0;2758,0;3737,0;57,5
2958;KQS86128;Sweater;Blue;Autumn;44;3467,0;1654,0;1813,0;52,3
2959;VXJ78209;Sweater;Red;Autumn;46;11691,0;5484,0;6207,0;53,1
2960;BAB85041;Coat;Pink;Spring;42;14285,0;7405,0;6880,0;48,2
2961;AYW50592;Coat;Black;Spring;56;2574,0;1470,0;1104,0;42,9
2962;SHI86166;Skirt;Navy Blue;Spring;48;6122,0;2908,0;3214,0;52,5
2963;FYS64073;Trousers;Yellow;Summer;46;4974,0;2696,0;2278,0;45,8
2964;NQN81165;Trousers;Grey;Spring;48;14349,0;8069,0;6280,0;43,8
2965;JZT34624;Sweater;Yellow;Autumn;46;14534,0;6429,0;8105,0;55,8
2966;AJS08903;Jeans;Blue;Summer;44;2428,0;1409,0;1019,0;42,0
2967;OFU28496;Dress;Green;Autumn;50;4323,0;1790,0;2533,0;58,6
2968;QHD59714;Trousers;Navy Blue;Summer;52;11054,0;6415,0;4639,0;42,0
2969;GZT30744;Coat;Pink;Summer;44;4665,0;2019,0;2646,0;56,7
2970;MWN48158;Jeans;Beige;Winter;46;14601,0;6825,0;7776,0;53,3
2971;FYL56306;Trousers;Black;Summer;48;10342,0;5389,0;4953,0;47,9
2972;WUE91144;Shirt;Purple;Winter;42;13373,0;7772,0;5601,0;41,9
2973;NRA61603;Sweater;Black;Winter;52;8105,0;3656,0;4449,0;54,9
2974;VEO66790;Jeans;White;Winter;52;863,0;477,0;386,0;44,7
2975;HPV51364;Trousers;Red;Spring;54;5781,0;3134,0;2647,0;45,8
2976;DIP42515;Sweater;Red;Spring;48;7553,0;3262,0;4291,0;56,8
2977;YNI99927;Shirt;Navy Blue;Winter;48;1145,0;568,0;577,0;50,4
2978;CYK45591;Sweater;Yellow;Winter;52;8904,0;4419,0;4485,0;50,4
2979;YWW30501;Jeans;Pink;Summer;54;7975,0;3676,0;4299,0;53,9
2980;ZNB83071;Shirt;Black;Spring;50;9944,0;5529,0;4415,0;44,4
2981;HSE95834;Jacket;Red;Spring;48;4608,0;2697,0;1911,0;41,5
2982;BGA11171;Dress;Green;Spring;40;3197,0;1737,0;1460,0;45,7
2983;QBN80259;Sweater;Black;Autumn;46;11226,0;6675,0;4551,0;40,5
2984;KQI91842;Coat;Green;Spring;52;9864,0;4045,0;5819,0;59,0
2985;DOJ80960;Trousers;Beige;Winter;50;9162,0;3733,0;5429,0;59,3
2986;DGE37175;Jacket;Yellow;Autumn;50;6789,0;3929,0;2860,0;42,1
2987;JMU69638;Skirt;Blue;Spring;46;10185,0;5903,0;4282,0;42,0
2988;RUT39934;Trousers;Red;Spring;44;7785,0;3281,0;4504,0;57,9
2989;UMB39733;Jeans;Brown;Summer;40;10205,0;4812,0;5393,0;52,8
2990;YFI03455;Shirt;Brown;Summer;48;13514,0;7664,0;5850,0;43,3
2991;VJW17212;Jeans;Green;Winter;44;5415,0;2305,0;3110,0;57,4
2992;TFY35414;Dress;Black;Summer;50;3014,0;1367,0;1647,0;54,6
2993;MLK23188;Skirt;Green;Spring;50;5556,0;2979,0;2577,0;46,4
2994;MNA56276;Jacket;Purple;Summer;52;12640,0;7538,0;5102,0;40,4
2995;UPF82294;Coat;Yellow;Autumn;48;10039,0;5616,0;4423,0;44,1
2996;PIN37730;Skirt;Blue;Spring;44;8321,0;4622,0;3699,0;44,5
2997;ZAE24704;Jeans;Pink;Spring;50;2211,0;1036,0;1175,0;53,1
2998;HXT75649;Coat;Red;Autumn;50;8871,0;4722,0;4149,0;46,8
2999;MDZ36969;Jacket;Blue;Summer;42;3425,0;1447,0;1978,0;57,8
3000;AOA43910;Shirt;Blue;Winter;42;1301,0;779,0;522,0;40,1
3001;DSA90153;Jeans;Pink;Spring;46;10613,0;5265,0;5348,0;50,4
3002;IXD42662;Jeans;Beige;Summer;48;13909,0;7341,0;6568,0;47,2
3003;FMW71771;Blouse;Green;Autumn;44;3820,0;2197,0;1623,0;42,5
3004;DRO28414;Jacket;Beige;Autumn;52;4204,0;1682,0;2522,0;60,0
3005;GOV31610;Skirt;Blue;Winter;42;9938,0;5915,0;4023,0;40,5
3006;JFF73292;Sweater;Brown;Spring;44;7335,0;3461,0;3874,0;52,8
3007;TZU86530;Jacket;Blue;Winter;52;2368,0;1108,0;1260,0;53,2
3008;RYI37240;Coat;White;Autumn;52;13392,0;5745,0;7647,0;57,1
3009;TDE84143;Trousers;Green;Autumn;54;7652,0;4374,0;3278,0;42,8
3010;ZDC34977;Jacket;Purple;Spring;40;4569,0;2623,0;1946,0;42,6
3011;TTG17021;Skirt;Red;Winter;50;2449,0;989,0;1460,0;59,6
3012;ZRK06050;Trousers;Yellow;Spring;54;7175,0;2950,0;4225,0;58,9
3013;VGU26307;Dress;Beige;Summer;44;6770,0;3951,0;2819,0;41,6
3014;YIA36518;Trousers;Navy Blue;Winter;42;11426,0;4851,0;6575,0;57,5
3015;XSK28992;Trousers;Black;Autumn;46;9521,0;4991,0;4530,0;47,6
3016;UVN59339;Trousers;Green;Autumn;44;13698,0;7177,0;6521,0;47,6
3017;RQB38438;Blouse;Blue;Spring;44;1953,0;1121,0;832,0;42,6
3018;DES12474;Trousers;Blue;Summer;54;1671,0;860,0;811,0;48,5
3019;MPB72022;Shirt;Yellow;Autumn;44;7948,0;3869,0;4079,0;51,3
3020;XNS62839;Sweater;White;Spring;50;4626,0;2752,0;1874,0;40,5
3021;CAQ19416;Trousers;Pink;Winter;54;12600,0;5617,0;6983,0;55,4
3022;IKR16419;Dress;Brown;Winter;42;4890,0;2213,0;2677,0;54,7
3023;YVX21146;Blouse;Red;Winter;40;14360,0;5987,0;8373,0;58,3
3024;CBN26152;Coat;Blue;Summer;48;11986,0;7132,0;4854,0;40,5
3025;OBI24710;Jacket;Grey;Winter;48;2825,0;1529,0;1296,0;45,9
3026;DNL06356;Jacket;Grey;Autumn;48;2727,0;1097,0;1630,0;59,8
3027;SJF23090;Sweater;White;Autumn;46;4762,0;2576,0;2186,0;45,9
3028;UJU24687;Trousers;Yellow;Summer;46;1373,0;660,0;713,0;51,9
3029;IJB55432;Trousers;White;Autumn;46;9126,0;5416,0;3710,0;40,7
3030;UHP72466;Shirt;Red;Autumn;42;3614,0;1646,0;1968,0;54,5
3031;HBS17500;Dress;Red;Winter;48;8868,0;4807,0;4061,0;45,8
3032;GOD10712;Shirt;Navy Blue;Winter;44;5887,0;3094,0;2793,0;47,4
3033;JCI10553;Coat;Pink;Winter;56;1313,0;528,0;785,0;59,8
3034;GAO17865;Shirt;Brown;Spring;50;794,0;458,0;336,0;42,3
3035;SQF82560;Jeans;White;Autumn;40;5010,0;2144,0;2866,0;57,2
3036;YMG30753;Trousers;White;Autumn;44;10362,0;5520,0;4842,0;46,7
3037;MMB01277;Jeans;Beige;Autumn;44;3214,0;1784,0;1430,0;44,5
3038;ZXL42377;Dress;Brown;Summer;50;6352,0;3342,0;3010,0;47,4
3039;RVI14501;Trousers;White;Spring;44;12868,0;5397,0;7471,0;58,1
3040;UTQ73236;Jacket;Purple;Summer;50;7538,0;4485,0;3053,0;40,5
3041;DKI86442;Trousers;Grey;Winter;42;8865,0;3966,0;4899,0;55,3
3042;LRD75414;Skirt;Pink;Autumn;44;6165,0;3240,0;2925,0;47,4
3043;PKD48942;Dress;Brown;Winter;42;10191,0;5701,0;4490,0;44,1
3044;AJF05842;Shirt;Brown;Winter;50;5096,0;2996,0;2100,0;41,2
3045;ZED69723;Jeans;Yellow;Spring;42;8636,0;4498,0;4138,0;47,9
3046;BHK34222;Sweater;Purple;Summer;40;13638,0;6162,0;7476,0;54,8
3047;RBL76163;Jeans;Green;Autumn;44;10337,0;5864,0;4473,0;43,3
3048;HFP97292;Sweater;Blue;Spring;40;12814,0;5544,0;7270,0;56,7
3049;AGI55599;Coat;Red;Autumn;50;5712,0;2310,0;3402,0;59,6
3050;FOU20546;Blouse;Purple;Autumn;40;13416,0;7803,0;5613,0;41,8
3051;QKF87519;Dress;Purple;Autumn;42;9073,0;4673,0;4400,0;48,5
3052;USY16403;Coat;Red;Summer;42;13215,0;5470,0;7745,0;58,6
3053;FBX07650;Shirt;Pink;Summer;40;3990,0;2059,0;1931,0;48,4
3054;LDE45054;Coat;Grey;Summer;48;13187,0;5657,0;7530,0;57,1
3055;PZK08346;Coat;Blue;Winter;42;10690,0;4343,0;6347,0;59,4
3056;USR84266;Blouse;White;Winter;40;7175,0;3037,0;4138,0;57,7
3057;BEW11287;Jeans;Grey;Autumn;46;1855,0;1030,0;825,0;44,5
3058;ZJT55199;Dress;Brown;Winter;46;536,0;295,0;241,0;45,0
3059;LMQ69742;Skirt;Pink;Summer;46;1865,0;971,0;894,0;47,9
3060;ZFC59338;Shirt;Pink;Autumn;42;1500,0;663,0;837,0;55,8
3061;TTC56295;Shirt;Navy Blue;Spring;42;4259,0;2333,0;1926,0;45,2
3062;CVF87680;Coat;Yellow;Spring;42;10839,0;5220,0;5619,0;51,8
3063;NYS12844;Skirt;Navy Blue;Spring;42;6392,0;3210,0;3182,0;49,8
3064;MER13864;Dress;Brown;Summer;50;13055,0;7566,0;5489,0;42,0
3065;DVB65208;Shirt;Navy Blue;Spring;42;6623,0;3256,0;3367,0;50,8
3066;IPB41325;Sweater;Grey;Spring;46;2068,0;1086,0;982,0;47,5
3067;IFS98255;Skirt;Green;Autumn;42;10950,0;6486,0;4464,0;40,8
3068;TDM27619;Trousers;Green;Autumn;50;1212,0;594,0;618,0;51,0
3069;UXC80673;Trousers;Green;Winter;46;8219,0;4209,0;4010,0;48,8
3070;WBT99244;Blouse;White;Summer;46;14471,0;7480,0;6991,0;48,3
3071;EYV97406;Trousers;Beige;Autumn;50;6419,0;2877,0;3542,0;55,2
3072;KOG28753;Blouse;Navy Blue;Spring;48;5278,0;2889,0;2389,0;45,3
3073;CKU60743;Coat;Green;Winter;46;6880,0;3752,0;3128,0;45,5
3074;RIY05638;Trousers;Grey;Winter;40;2026,0;897,0;1129,0;55,7
3075;PMQ90968;Coat;Red;Autumn;46;12021,0;4840,0;7181,0;59,7
3076;SLQ83994;Sweater;Navy Blue;Spring;50;10653,0;6390,0;4263,0;40,0
3077;NBF94944;Blouse;Blue;Winter;50;14845,0;7665,0;7180,0;48,4
3078;DMF20936;Coat;Pink;Autumn;54;5752,0;2509,0;3243,0;56,4
3079;QTY06882;Blouse;Yellow;Summer;42;9694,0;4427,0;5267,0;54,3
3080;VKX12390;Dress;Purple;Summer;40;8032,0;4205,0;3827,0;47,6
3081;OQI22982;Shirt;Yellow;Spring;46;14320,0;6122,0;8198,0;57,2
3082;RRE28706;Sweater;Green;Winter;46;13959,0;5688,0;8271,0;59,3
3083;LJX06569;Jacket;Red;Spring;46;3470,0;1942,0;1528,0;44,0
3084;KHP51415;Blouse;Green;Summer;40;763,0;414,0;349,0;45,7
3085;SXM38189;Dress;Pink;Spring;50;13582,0;6274,0;7308,0;53,8
3086;RQN83097;Trousers;Red;Summer;50;4678,0;1926,0;2752,0;58,8
3087;AFJ61590;Skirt;Blue;Spring;42;8666,0;4309,0;4357,0;50,3
3088;YGJ35941;Sweater;Grey;Summer;50;5786,0;2634,0;3152,0;54,5
3089;EJG35008;Coat;Green;Autumn;56;2188,0;1049,0;1139,0;52,1
3090;UER87732;Dress;Yellow;Autumn;50;7305,0;3322,0;3983,0;54,5
3091;QDA41721;Coat;Blue;Autumn;48;12278,0;5342,0;6936,0;56,5
3092;URO22239;Trousers;Green;Autumn;52;3974,0;1897,0;2077,0;52,3
3093;TJX20488;Trousers;Black;Winter;54;10109,0;5994,0;4115,0;40,7
3094;EGO36130;Coat;Yellow;Autumn;56;5209,0;2361,0;2848,0;54,7
3095;GIV53986;Sweater;Black;Spring;44;5575,0;2605,0;2970,0;53,3
3096;YUZ68988;Dress;Grey;Winter;42;10911,0;5083,0;5828,0;53,4
3097;GLX84330;Shirt;Purple;Summer;48;5899,0;2926,0;2973,0;50,4
3098;WKB48507;Jeans;Red;Autumn;40;946,0;538,0;408,0;43,1
3099;UID54997;Shirt;Pink;Summer;44;12036,0;5782,0;6254,0;52,0
3100;PKJ94562;Skirt;Brown;Summer;50;10443,0;5861,0;4582,0;43,9
3101;ASL86884;Shirt;Black;Winter;50;9514,0;4024,0;5490,0;57,7
3102;BWQ90925;Shirt;Green;Summer;52;11223,0;6498,0;4725,0;42,1
3103;UYY43434;Trousers;Green;Summer;40;3794,0;1658,0;2136,0;56,3
3104;IQB74004;Skirt;Green;Autumn;50;14826,0;6047,0;8779,0;59,2
3105;HOS12296;Sweater;Yellow;Winter;50;3811,0;1645,0;2166,0;56,8
3106;QLN09939;Jacket;White;Summer;52;3119,0;1367,0;1752,0;56,2
3107;QUK77230;Jacket;Purple;Spring;40;12605,0;6324,0;6281,0;49,8
