;customer_id;ltv;orders;total_margin;favorite_size;segment
5100;5841;3742,0;1;2127,0;54;New (1 заказ)
5101;5842;8702,0;1;4480,0;50;New (1 заказ)
5102;5843;27696,0;3;14860,0;42;Loyal (3-4 заказа)
5103;5844;28387,0;3;15843,0;50;Loyal (3-4 заказа)
5104;5845;15795,0;2;8642,0;44;Regular (2 заказа)
5105;5846;4839,0;1;2813,0;44;New (1 заказ)
5106;5847;7439,0;3;3802,0;44;Loyal (3-4 заказа)
5107;5849;7517,0;2;3920,0;42;Regular (2 заказа)
5108;5850;2075,0;1;1135,0;56;New (1 заказ)
5109;5851;5319,0;1;2280,0;44;New (1 заказ)
5110;5852;8421,0;1;3790,0;46;New (1 заказ)
5111;5853;26986,0;3;13438,0;40;Loyal (3-4 заказа)
5112;5854;25493,0;3;12567,0;42;Loyal (3-4 заказа)
5113;5855;22629,0;3;11244,0;40;Loyal (3-4 заказа)
5114;5856;39001,0;5;18957,0;46;VIP (5+ заказов)
5115;5857;59133,0;6;29830,0;44;VIP (5+ заказов)
5116;5858;2309,0;2;1196,0;50;Regular (2 заказа)
5117;5859;32144,0;4;14313,0;40;Loyal (3-4 заказа)
5118;5863;14110,0;3;5895,0;46;Loyal (3-4 заказа)
5119;5864;18449,0;3;8476,0;42;Loyal (3-4 заказа)
5120;5865;11792,0;2;6663,0;42;Regular (2 заказа)
5121;5866;29326,0;3;13428,0;40;Loyal (3-4 заказа)
5122;5867;31327,0;4;15706,0;44;Loyal (3-4 заказа)
5123;5868;25984,0;4;13960,0;40;Loyal (3-4 заказа)
5124;5869;57927,0;5;27680,0;50;VIP (5+ заказов)
5125;5870;1018,0;1;450,0;46;New (1 заказ)
5126;5872;19594,0;2;9049,0;42;Regular (2 заказа)
5127;5873;12807,0;1;7033,0;44;New (1 заказ)
5128;5874;4674,0;1;2343,0;52;New (1 заказ)
5129;5875;12870,0;2;6745,0;40;Regular (2 заказа)
5130;5876;12558,0;2;5776,0;46;Regular (2 заказа)
5131;5877;15006,0;2;6030,0;44;Regular (2 заказа)
5132;5878;36262,0;4;21270,0;48;Loyal (3-4 заказа)
5133;5879;3898,0;1;1959,0;48;New (1 заказ)
5134;5880;14417,0;1;6460,0;48;New (1 заказ)
5135;5881;23745,0;2;12228,0;48;Regular (2 заказа)
5136;5882;10550,0;1;4948,0;48;New (1 заказ)
5137;5883;14912,0;2;6823,0;44;Regular (2 заказа)
5138;5884;6228,0;1;2711,0;50;New (1 заказ)
5139;5885;10720,0;2;4624,0;42;Regular (2 заказа)
5140;5887;14108,0;2;6801,0;46;Regular (2 заказа)
5141;5888;35078,0;5;18236,0;46;VIP (5+ заказов)
5142;5889;37546,0;4;19037,0;44;Loyal (3-4 заказа)
5143;5890;12875,0;1;7353,0;48;New (1 заказ)
5144;5891;13245,0;1;5497,0;52;New (1 заказ)
5145;5892;16251,0;2;7506,0;48;Regular (2 заказа)
5146;5893;34305,0;4;17618,0;46;Loyal (3-4 заказа)
5147;5894;8212,0;2;4191,0;42;Regular (2 заказа)
5148;5895;15859,0;2;7804,0;42;Regular (2 заказа)
5149;5896;6563,0;1;3150,0;50;New (1 заказ)
5150;5897;44040,0;4;21717,0;40;Loyal (3-4 заказа)
5151;5899;2138,0;2;1227,0;42;Regular (2 заказа)
5152;5900;6224,0;1;2692,0;52;New (1 заказ)
5153;5901;6387,0;1;2654,0;48;New (1 заказ)
5154;5902;13263,0;2;7280,0;42;Regular (2 заказа)
5155;5903;9363,0;1;4314,0;48;New (1 заказ)
5156;5904;37741,0;4;18892,0;42;Loyal (3-4 заказа)
5157;5906;2102,0;1;850,0;42;New (1 заказ)
5158;5907;11934,0;2;6706,0;40;Regular (2 заказа)
5159;5908;11377,0;2;6391,0;44;Regular (2 заказа)
5160;5909;8851,0;2;4672,0;40;Regular (2 заказа)
5161;5910;30160,0;3;14883,0;46;Loyal (3-4 заказа)
5162;5912;3321,0;1;1351,0;48;New (1 заказ)
5163;5913;36916,0;4;20651,0;42;Loyal (3-4 заказа)
5164;5914;14952,0;3;7939,0;42;Loyal (3-4 заказа)
5165;5915;14717,0;1;6730,0;44;New (1 заказ)
5166;5916;13996,0;1;6796,0;50;New (1 заказ)
5167;5919;5493,0;2;3012,0;40;Regular (2 заказа)
5168;5920;6947,0;1;3168,0;52;New (1 заказ)
5169;5921;21984,0;4;11843,0;42;Loyal (3-4 заказа)
5170;5922;20766,0;2;9625,0;46;Regular (2 заказа)
5171;5923;52470,0;4;27688,0;48;Loyal (3-4 заказа)
5172;5924;11038,0;1;5440,0;52;New (1 заказ)
5173;5926;20048,0;2;11345,0;44;Regular (2 заказа)
5174;5927;3017,0;1;1278,0;42;New (1 заказ)
5175;5928;42004,0;4;24038,0;44;Loyal (3-4 заказа)
5176;5929;14483,0;1;7187,0;46;New (1 заказ)
5177;5930;37757,0;4;18533,0;40;Loyal (3-4 заказа)
5178;5931;17706,0;2;9780,0;50;Regular (2 заказа)
5179;5933;34422,0;6;16934,0;44;VIP (5+ заказов)
5180;5934;56838,0;6;27924,0;42;VIP (5+ заказов)
5181;5935;1174,0;1;664,0;42;New (1 заказ)
5182;5936;851,0;1;486,0;42;New (1 заказ)
5183;5937;3236,0;2;1549,0;50;Regular (2 заказа)
5184;5939;20355,0;3;9203,0;42;Loyal (3-4 заказа)
5185;5940;2259,0;1;1295,0;46;New (1 заказ)
5186;5941;1866,0;1;809,0;54;New (1 заказ)
5187;5943;21770,0;3;9502,0;40;Loyal (3-4 заказа)
5188;5944;842,0;1;459,0;40;New (1 заказ)
5189;5945;7688,0;1;4505,0;40;New (1 заказ)
5190;5946;48550,0;6;22640,0;46;VIP (5+ заказов)
5191;5947;13250,0;2;6012,0;42;Regular (2 заказа)
5192;5948;16331,0;2;6772,0;46;Regular (2 заказа)
5193;5949;21695,0;4;11915,0;40;Loyal (3-4 заказа)
5194;5950;11171,0;1;6274,0;42;New (1 заказ)
5195;5951;6203,0;1;3007,0;52;New (1 заказ)
5196;5952;1214,0;1;649,0;52;New (1 заказ)
5197;5953;23732,0;3;11591,0;40;Loyal (3-4 заказа)
5198;5954;9567,0;1;4330,0;54;New (1 заказ)
5199;5955;16753,0;2;9297,0;44;Regular (2 заказа)
5200;5956;18486,0;3;9732,0;42;Loyal (3-4 заказа)
5201;5957;25575,0;2;12120,0;40;Regular (2 заказа)
5202;5959;47155,0;5;21324,0;46;VIP (5+ заказов)
5203;5960;13362,0;2;6743,0;40;Regular (2 заказа)
5204;5962;10147,0;1;4217,0;46;New (1 заказ)
5205;5963;3804,0;3;2063,0;42;Loyal (3-4 заказа)
5206;5964;18928,0;2;8758,0;46;Regular (2 заказа)
5207;5965;3390,0;2;1825,0;44;Regular (2 заказа)
5208;5966;41040,0;5;21280,0;46;VIP (5+ заказов)
5209;5967;20678,0;3;10750,0;46;Loyal (3-4 заказа)
5210;5968;29906,0;4;15558,0;46;Loyal (3-4 заказа)
5211;5969;10778,0;2;5482,0;42;Regular (2 заказа)
5212;5970;26377,0;3;12712,0;42;Loyal (3-4 заказа)
5213;5971;8381,0;1;3382,0;50;New (1 заказ)
5214;5972;26355,0;3;11169,0;46;Loyal (3-4 заказа)
5215;5973;9650,0;1;4509,0;46;New (1 заказ)
5216;5974;14387,0;3;6469,0;44;Loyal (3-4 заказа)
5217;5975;6986,0;1;3077,0;46;New (1 заказ)
5218;5976;23419,0;3;11044,0;40;Loyal (3-4 заказа)
5219;5977;24530,0;3;11033,0;46;Loyal (3-4 заказа)
5220;5978;18416,0;2;10447,0;42;Regular (2 заказа)
5221;5979;28876,0;4;15654,0;46;Loyal (3-4 заказа)
5222;5980;1215,0;1;673,0;42;New (1 заказ)
5223;5981;8582,0;1;3723,0;48;New (1 заказ)
5224;5982;12164,0;1;5954,0;40;New (1 заказ)
5225;5983;15345,0;3;6983,0;42;Loyal (3-4 заказа)
5226;5984;9527,0;1;4878,0;48;New (1 заказ)
5227;5985;20709,0;3;11312,0;50;Loyal (3-4 заказа)
5228;5986;7287,0;1;3692,0;54;New (1 заказ)
5229;5987;36506,0;3;19761,0;46;Loyal (3-4 заказа)
5230;5988;31830,0;4;16524,0;42;Loyal (3-4 заказа)
5231;5989;14313,0;1;7887,0;50;New (1 заказ)
5232;5991;19497,0;2;10436,0;44;Regular (2 заказа)
5233;5992;16166,0;3;7913,0;42;Loyal (3-4 заказа)
5234;5993;19950,0;2;8062,0;40;Regular (2 заказа)
5235;5995;19063,0;3;10365,0;42;Loyal (3-4 заказа)
5236;5996;18913,0;3;9843,0;46;Loyal (3-4 заказа)
5237;5997;19513,0;3;9669,0;40;Loyal (3-4 заказа)
5238;5998;36817,0;4;17381,0;40;Loyal (3-4 заказа)
5239;5999;13115,0;1;6227,0;54;New (1 заказ)
5240;6000;18333,0;2;7550,0;40;Regular (2 заказа)
5241;6001;14197,0;3;7101,0;40;Loyal (3-4 заказа)
5242;6002;25891,0;3;12127,0;44;Loyal (3-4 заказа)
5243;6004;19264,0;2;10373,0;42;Regular (2 заказа)
5244;6005;1911,0;1;938,0;44;New (1 заказ)
5245;6008;14465,0;1;7433,0;54;New (1 заказ)
5246;6010;4367,0;1;2146,0;46;New (1 заказ)
5247;6012;9526,0;2;5139,0;40;Regular (2 заказа)
5248;6013;34772,0;3;17601,0;44;Loyal (3-4 заказа)
5249;6014;14221,0;1;6635,0;50;New (1 заказ)
5250;6016;45293,0;4;23754,0;52;Loyal (3-4 заказа)
5251;6017;52911,0;7;26600,0;44;VIP (5+ заказов)
5252;6018;12556,0;2;5623,0;42;Regular (2 заказа)
5253;6019;26236,0;4;13526,0;42;Loyal (3-4 заказа)
5254;6020;9849,0;3;4521,0;42;Loyal (3-4 заказа)
5255;6021;3039,0;1;1660,0;48;New (1 заказ)
5256;6022;14201,0;1;6152,0;54;New (1 заказ)
5257;6023;12565,0;4;6282,0;44;Loyal (3-4 заказа)
5258;6024;11460,0;2;5619,0;42;Regular (2 заказа)
5259;6025;24903,0;4;11813,0;44;Loyal (3-4 заказа)
5260;6026;29020,0;3;16288,0;42;Loyal (3-4 заказа)
5261;6028;12436,0;2;6627,0;46;Regular (2 заказа)
5262;6029;9351,0;2;4924,0;42;Regular (2 заказа)
5263;6030;13886,0;3;6765,0;40;Loyal (3-4 заказа)
5264;6031;22981,0;3;11819,0;44;Loyal (3-4 заказа)
5265;6032;10667,0;3;5874,0;42;Loyal (3-4 заказа)
5266;6033;13689,0;2;6575,0;40;Regular (2 заказа)
5267;6034;21927,0;2;9755,0;54;Regular (2 заказа)
5268;6035;34445,0;5;17255,0;50;VIP (5+ заказов)
5269;6036;13184,0;1;6843,0;46;New (1 заказ)
5270;6037;14622,0;1;6103,0;44;New (1 заказ)
5271;6038;8473,0;1;4687,0;52;New (1 заказ)
5272;6039;6663,0;1;3127,0;48;New (1 заказ)
5273;6040;15331,0;3;8329,0;52;Loyal (3-4 заказа)
5274;6041;8473,0;1;4687,0;52;New (1 заказ)
5275;6042;4126,0;1;1695,0;46;New (1 заказ)
5276;6043;17638,0;2;9523,0;40;Regular (2 заказа)
5277;6044;26353,0;3;13263,0;40;Loyal (3-4 заказа)
5278;6045;14513,0;2;8222,0;40;Regular (2 заказа)
5279;6046;17382,0;3;7829,0;48;Loyal (3-4 заказа)
5280;6047;1873,0;1;1003,0;46;New (1 заказ)
5281;6048;13641,0;3;7146,0;44;Loyal (3-4 заказа)
5282;6049;75662,0;7;38401,0;42;VIP (5+ заказов)
5283;6050;20970,0;4;9792,0;40;Loyal (3-4 заказа)
5284;6051;5965,0;1;3022,0;40;New (1 заказ)
5285;6052;24445,0;4;12213,0;48;Loyal (3-4 заказа)
5286;6053;8379,0;1;4035,0;52;New (1 заказ)
5287;6054;8602,0;3;3877,0;40;Loyal (3-4 заказа)
5288;6056;9860,0;2;4239,0;42;Regular (2 заказа)
5289;6058;28217,0;3;13875,0;42;Loyal (3-4 заказа)
5290;6059;5340,0;1;2526,0;40;New (1 заказ)
5291;6060;4453,0;2;2348,0;46;Regular (2 заказа)
5292;6061;22707,0;2;10868,0;40;Regular (2 заказа)
5293;6062;1868,0;1;760,0;40;New (1 заказ)
5294;6063;3985,0;1;1989,0;40;New (1 заказ)
5295;6064;60322,0;6;28838,0;40;VIP (5+ заказов)
5296;6065;18863,0;2;8664,0;50;Regular (2 заказа)
5297;6066;10467,0;1;5150,0;40;New (1 заказ)
5298;6067;7396,0;1;3555,0;40;New (1 заказ)
5299;6068;17702,0;2;8081,0;48;Regular (2 заказа)
5300;6069;12414,0;1;5991,0;46;New (1 заказ)
5301;6070;3684,0;1;1739,0;44;New (1 заказ)
5302;6071;55423,0;7;25522,0;48;VIP (5+ заказов)
5303;6072;16377,0;3;7793,0;42;Loyal (3-4 заказа)
5304;6073;10565,0;2;5197,0;42;Regular (2 заказа)
5305;6074;6404,0;1;3310,0;46;New (1 заказ)
5306;6075;28363,0;3;14872,0;42;Loyal (3-4 заказа)
5307;6076;12353,0;1;6476,0;48;New (1 заказ)
5308;6077;9098,0;2;5049,0;42;Regular (2 заказа)
5309;6078;21659,0;3;10870,0;50;Loyal (3-4 заказа)
5310;6079;9111,0;1;3967,0;48;New (1 заказ)
5311;6080;7026,0;1;2814,0;42;New (1 заказ)
5312;6081;31458,0;3;14792,0;48;Loyal (3-4 заказа)
5313;6082;1798,0;1;858,0;48;New (1 заказ)
5314;6083;13137,0;1;6216,0;50;New (1 заказ)
5315;6085;52966,0;4;28673,0;46;Loyal (3-4 заказа)
5316;6086;24986,0;2;12459,0;42;Regular (2 заказа)
5317;6087;19466,0;2;10431,0;46;Regular (2 заказа)
5318;6088;25374,0;2;11530,0;42;Regular (2 заказа)
5319;6089;15714,0;3;8856,0;40;Loyal (3-4 заказа)
5320;6090;4238,0;1;2222,0;52;New (1 заказ)
5321;6091;51779,0;6;25446,0;44;VIP (5+ заказов)
5322;6092;14042,0;2;6981,0;48;Regular (2 заказа)
5323;6093;5203,0;1;2394,0;40;New (1 заказ)
5324;6094;16852,0;2;7873,0;52;Regular (2 заказа)
5325;6095;9949,0;2;5765,0;42;Regular (2 заказа)
5326;6096;19990,0;3;8883,0;44;Loyal (3-4 заказа)
5327;6097;14934,0;3;7951,0;44;Loyal (3-4 заказа)
5328;6098;13041,0;3;6602,0;44;Loyal (3-4 заказа)
5329;6099;20926,0;3;10973,0;48;Loyal (3-4 заказа)
5330;6100;25246,0;3;12508,0;40;Loyal (3-4 заказа)
5331;6101;16738,0;2;7034,0;46;Regular (2 заказа)
5332;6102;6851,0;1;2819,0;44;New (1 заказ)
5333;6103;19308,0;3;10161,0;40;Loyal (3-4 заказа)
5334;6104;9021,0;2;3697,0;52;Regular (2 заказа)
5335;6106;8357,0;1;4378,0;46;New (1 заказ)
5336;6107;47669,0;4;22531,0;48;Loyal (3-4 заказа)
5337;6109;22312,0;2;10772,0;40;Regular (2 заказа)
5338;6110;8204,0;1;4419,0;44;New (1 заказ)
5339;6111;10005,0;2;4867,0;42;Regular (2 заказа)
5340;6112;14569,0;2;7800,0;42;Regular (2 заказа)
5341;6113;27601,0;4;12462,0;46;Loyal (3-4 заказа)
5342;6115;6420,0;1;3289,0;46;New (1 заказ)
5343;6116;5453,0;1;3189,0;50;New (1 заказ)
5344;6117;10641,0;2;5527,0;42;Regular (2 заказа)
5345;6118;34347,0;3;17437,0;42;Loyal (3-4 заказа)
5346;6119;2026,0;1;1129,0;40;New (1 заказ)
5347;6120;11343,0;1;4920,0;48;New (1 заказ)
5348;6121;23795,0;2;11777,0;40;Regular (2 заказа)
5349;6122;18904,0;3;9051,0;40;Loyal (3-4 заказа)
5350;6123;28811,0;3;13710,0;40;Loyal (3-4 заказа)
5351;6125;16450,0;3;7576,0;42;Loyal (3-4 заказа)
5352;6126;1827,0;1;885,0;50;New (1 заказ)
5353;6127;23278,0;4;12056,0;40;Loyal (3-4 заказа)
5354;6128;2754,0;1;1555,0;44;New (1 заказ)
5355;6129;11083,0;1;5740,0;40;New (1 заказ)
5356;6130;32319,0;6;15952,0;48;VIP (5+ заказов)
5357;6131;25368,0;2;13585,0;40;Regular (2 заказа)
5358;6132;37962,0;3;17260,0;40;Loyal (3-4 заказа)
5359;6133;25179,0;3;12315,0;40;Loyal (3-4 заказа)
5360;6134;1689,0;1;989,0;46;New (1 заказ)
5361;6136;26268,0;2;14028,0;42;Regular (2 заказа)
5362;6137;817,0;1;448,0;40;New (1 заказ)
5363;6138;20679,0;2;11680,0;42;Regular (2 заказа)
5364;6139;15967,0;2;7087,0;44;Regular (2 заказа)
5365;6140;47680,0;5;23276,0;46;VIP (5+ заказов)
5366;6141;15223,0;2;7747,0;50;Regular (2 заказа)
5367;6142;23357,0;3;12505,0;46;Loyal (3-4 заказа)
5368;6143;10917,0;1;4469,0;54;New (1 заказ)
5369;6145;28712,0;3;15663,0;44;Loyal (3-4 заказа)
5370;6146;11469,0;1;6501,0;54;New (1 заказ)
5371;6147;33314,0;3;14173,0;44;Loyal (3-4 заказа)
5372;6148;41627,0;3;21768,0;48;Loyal (3-4 заказа)
5373;6149;29794,0;3;14029,0;46;Loyal (3-4 заказа)
5374;6150;20895,0;3;11458,0;48;Loyal (3-4 заказа)
5375;6151;7648,0;1;3164,0;52;New (1 заказ)
5376;6152;19267,0;2;10214,0;42;Regular (2 заказа)
5377;6153;33156,0;4;17318,0;42;Loyal (3-4 заказа)
5378;6154;16234,0;3;9121,0;42;Loyal (3-4 заказа)
5379;6155;24850,0;3;13239,0;40;Loyal (3-4 заказа)
5380;6156;22602,0;3;11969,0;44;Loyal (3-4 заказа)
5381;6157;7787,0;3;3582,0;42;Loyal (3-4 заказа)
5382;6159;8869,0;1;4899,0;50;New (1 заказ)
5383;6160;21967,0;2;11331,0;50;Regular (2 заказа)
5384;6161;2259,0;1;1295,0;46;New (1 заказ)
5385;6162;16737,0;2;9193,0;44;Regular (2 заказа)
5386;6163;17794,0;3;8707,0;42;Loyal (3-4 заказа)
5387;6164;30126,0;5;14683,0;40;VIP (5+ заказов)
5388;6165;11021,0;1;4923,0;50;New (1 заказ)
5389;6167;37069,0;4;18483,0;44;Loyal (3-4 заказа)
5390;6168;16832,0;2;7106,0;40;Regular (2 заказа)
5391;6169;12171,0;2;5503,0;42;Regular (2 заказа)
5392;6170;21092,0;2;10496,0;40;Regular (2 заказа)
5393;6171;28198,0;3;13168,0;42;Loyal (3-4 заказа)
5394;6173;16108,0;2;7958,0;42;Regular (2 заказа)
5395;6174;12224,0;1;5806,0;44;New (1 заказ)
5396;6175;14683,0;2;6621,0;50;Regular (2 заказа)
5397;6176;6486,0;2;3343,0;44;Regular (2 заказа)
5398;6177;4093,0;1;2451,0;50;New (1 заказ)
5399;6178;3252,0;1;1909,0;40;New (1 заказ)
5400;6179;16894,0;3;8295,0;46;Loyal (3-4 заказа)
5401;6180;7369,0;1;3887,0;44;New (1 заказ)
5402;6181;9547,0;2;4819,0;46;Regular (2 заказа)
5403;6182;24669,0;2;11702,0;52;Regular (2 заказа)
5404;6183;14533,0;3;7124,0;40;Loyal (3-4 заказа)
5405;6184;16787,0;3;8703,0;50;Loyal (3-4 заказа)
5406;6185;24167,0;3;11497,0;40;Loyal (3-4 заказа)
5407;6186;15686,0;2;7721,0;40;Regular (2 заказа)
5408;6187;3175,0;1;1631,0;44;New (1 заказ)
5409;6189;14142,0;2;6833,0;40;Regular (2 заказа)
5410;6190;7346,0;1;4290,0;54;New (1 заказ)
5411;6192;13759,0;2;5773,0;48;Regular (2 заказа)
5412;6193;6084,0;1;2568,0;48;New (1 заказ)
5413;6194;16627,0;2;7653,0;42;Regular (2 заказа)
5414;6196;10643,0;1;6353,0;46;New (1 заказ)
5415;6197;14475,0;2;7487,0;42;Regular (2 заказа)
5416;6199;31897,0;4;16675,0;42;Loyal (3-4 заказа)
5417;6200;4099,0;1;2039,0;46;New (1 заказ)
5418;6201;994,0;1;593,0;44;New (1 заказ)
5419;6202;8825,0;2;3935,0;42;Regular (2 заказа)
5420;6203;44570,0;4;21237,0;40;Loyal (3-4 заказа)
5421;6204;34764,0;3;17486,0;46;Loyal (3-4 заказа)
5422;6205;23152,0;4;10505,0;50;Loyal (3-4 заказа)
5423;6206;15071,0;3;7246,0;40;Loyal (3-4 заказа)
5424;6207;15394,0;2;8357,0;40;Regular (2 заказа)
5425;6208;54868,0;6;27527,0;40;VIP (5+ заказов)
5426;6209;10814,0;2;6053,0;46;Regular (2 заказа)
5427;6210;15855,0;2;7472,0;40;Regular (2 заказа)
5428;6211;2058,0;1;1017,0;48;New (1 заказ)
5429;6212;6280,0;1;3279,0;44;New (1 заказ)
5430;6213;17145,0;2;8074,0;46;Regular (2 заказа)
5431;6214;26634,0;3;13593,0;40;Loyal (3-4 заказа)
5432;6215;34879,0;4;19515,0;40;Loyal (3-4 заказа)
5433;6216;13377,0;2;6477,0;40;Regular (2 заказа)
5434;6217;11956,0;1;6560,0;52;New (1 заказ)
5435;6218;19037,0;3;10207,0;42;Loyal (3-4 заказа)
5436;6219;8255,0;2;4185,0;44;Regular (2 заказа)
5437;6220;14112,0;1;8309,0;42;New (1 заказ)
5438;6221;10773,0;1;4382,0;40;New (1 заказ)
5439;6222;1528,0;1;883,0;42;New (1 заказ)
5440;6223;4714,0;1;2062,0;48;New (1 заказ)
5441;6224;19332,0;3;10657,0;42;Loyal (3-4 заказа)
5442;6225;5886,0;1;3473,0;42;New (1 заказ)
5443;6226;18116,0;2;9007,0;40;Regular (2 заказа)
5444;6227;13074,0;1;7143,0;54;New (1 заказ)
5445;6228;13333,0;1;7635,0;42;New (1 заказ)
5446;6229;22909,0;2;12359,0;44;Regular (2 заказа)
5447;6230;12414,0;2;5586,0;40;Regular (2 заказа)
5448;6232;12689,0;1;5990,0;54;New (1 заказ)
5449;6233;2066,0;1;863,0;42;New (1 заказ)
5450;6234;13781,0;2;7278,0;40;Regular (2 заказа)
5451;6235;15710,0;2;6485,0;40;Regular (2 заказа)
5452;6238;20032,0;2;8849,0;42;Regular (2 заказа)
5453;6239;9736,0;1;5538,0;48;New (1 заказ)
5454;6240;19517,0;2;10154,0;40;Regular (2 заказа)
5455;6241;25201,0;3;12428,0;42;Loyal (3-4 заказа)
5456;6243;22257,0;2;9564,0;46;Regular (2 заказа)
5457;6245;23522,0;4;12236,0;40;Loyal (3-4 заказа)
5458;6246;4440,0;1;2338,0;40;New (1 заказ)
5459;6247;15494,0;2;8363,0;50;Regular (2 заказа)
5460;6248;16178,0;2;9357,0;40;Regular (2 заказа)
5461;6249;23746,0;3;11929,0;44;Loyal (3-4 заказа)
5462;6250;1198,0;1;593,0;54;New (1 заказ)
5463;6251;23440,0;3;11259,0;42;Loyal (3-4 заказа)
5464;6252;11617,0;1;4997,0;46;New (1 заказ)
5465;6253;4682,0;2;2312,0;42;Regular (2 заказа)
5466;6254;4204,0;2;2091,0;42;Regular (2 заказа)
5467;6255;14426,0;2;7561,0;46;Regular (2 заказа)
5468;6259;27949,0;3;14872,0;46;Loyal (3-4 заказа)
5469;6260;26582,0;3;14500,0;46;Loyal (3-4 заказа)
5470;6262;10370,0;2;5637,0;42;Regular (2 заказа)
5471;6263;16668,0;2;8732,0;42;Regular (2 заказа)
5472;6265;19069,0;2;9155,0;48;Regular (2 заказа)
5473;6266;15141,0;3;7020,0;42;Loyal (3-4 заказа)
5474;6267;16708,0;2;9049,0;40;Regular (2 заказа)
5475;6268;17857,0;2;9300,0;40;Regular (2 заказа)
5476;6269;7832,0;1;3346,0;46;New (1 заказ)
5477;6270;10870,0;1;5543,0;42;New (1 заказ)
5478;6271;23781,0;3;11302,0;48;Loyal (3-4 заказа)
5479;6272;24473,0;2;12222,0;46;Regular (2 заказа)
5480;6273;19936,0;2;10195,0;40;Regular (2 заказа)
5481;6274;3576,0;1;2009,0;46;New (1 заказ)
5482;6277;25398,0;3;11903,0;40;Loyal (3-4 заказа)
5483;6280;45889,0;7;23984,0;48;VIP (5+ заказов)
5484;6281;16799,0;2;9710,0;46;Regular (2 заказа)
5485;6282;10908,0;2;5515,0;44;Regular (2 заказа)
5486;6283;4770,0;1;1954,0;52;New (1 заказ)
5487;6285;1787,0;2;934,0;40;Regular (2 заказа)
5488;6286;22329,0;2;10822,0;46;Regular (2 заказа)
5489;6287;28429,0;3;13590,0;42;Loyal (3-4 заказа)
5490;6288;22847,0;3;11779,0;46;Loyal (3-4 заказа)
5491;6289;15679,0;3;8114,0;50;Loyal (3-4 заказа)
5492;6290;6183,0;1;3409,0;40;New (1 заказ)
5493;6291;14951,0;2;8709,0;46;Regular (2 заказа)
5494;6292;8164,0;1;4048,0;50;New (1 заказ)
5495;6293;26305,0;3;12169,0;42;Loyal (3-4 заказа)
5496;6295;22055,0;3;11925,0;46;Loyal (3-4 заказа)
5497;6296;9039,0;1;5416,0;52;New (1 заказ)
5498;6297;12014,0;2;5696,0;40;Regular (2 заказа)
5499;6300;12689,0;1;5990,0;54;New (1 заказ)
5500;6301;14214,0;1;8113,0;44;New (1 заказ)
5501;6302;28841,0;3;13244,0;42;Loyal (3-4 заказа)
5502;6303;8164,0;2;4645,0;52;Regular (2 заказа)
5503;6304;9162,0;1;5429,0;50;New (1 заказ)
5504;6305;14773,0;2;7098,0;40;Regular (2 заказа)
5505;6306;17053,0;2;8845,0;44;Regular (2 заказа)
5506;6307;22369,0;3;11589,0;50;Loyal (3-4 заказа)
5507;6308;69065,0;7;35900,0;42;VIP (5+ заказов)
5508;6309;28159,0;4;14122,0;46;Loyal (3-4 заказа)
5509;6310;10844,0;2;5339,0;42;Regular (2 заказа)
5510;6311;9249,0;2;4667,0;42;Regular (2 заказа)
5511;6312;31196,0;4;16655,0;40;Loyal (3-4 заказа)
5512;6313;27162,0;3;12424,0;46;Loyal (3-4 заказа)
5513;6314;1028,0;1;422,0;44;New (1 заказ)
5514;6315;26082,0;4;13469,0;50;Loyal (3-4 заказа)
5515;6316;6132,0;2;3023,0;42;Regular (2 заказа)
5516;6317;2562,0;1;1237,0;44;New (1 заказ)
5517;6318;10768,0;1;6333,0;46;New (1 заказ)
5518;6319;20720,0;3;10128,0;44;Loyal (3-4 заказа)
5519;6320;29120,0;5;14678,0;40;VIP (5+ заказов)
5520;6321;27085,0;4;13806,0;40;Loyal (3-4 заказа)
5521;6322;5971,0;1;2668,0;46;New (1 заказ)
5522;6323;1108,0;1;521,0;50;New (1 заказ)
5523;6325;13385,0;1;5853,0;48;New (1 заказ)
5524;6327;9274,0;1;4231,0;54;New (1 заказ)
5525;6328;19670,0;2;11097,0;50;Regular (2 заказа)
5526;6329;18415,0;2;9290,0;48;Regular (2 заказа)
5527;6330;1459,0;1;725,0;44;New (1 заказ)
5528;6331;7494,0;2;3975,0;42;Regular (2 заказа)
5529;6332;21650,0;4;11099,0;50;Loyal (3-4 заказа)
5530;6333;8904,0;1;4485,0;52;New (1 заказ)
5531;6334;32243,0;3;16643,0;40;Loyal (3-4 заказа)
5532;6335;23348,0;3;13056,0;50;Loyal (3-4 заказа)
5533;6336;32861,0;3;15556,0;40;Loyal (3-4 заказа)
5534;6337;32096,0;3;15008,0;40;Loyal (3-4 заказа)
5535;6338;10757,0;2;5779,0;42;Regular (2 заказа)
5536;6340;11144,0;1;4467,0;40;New (1 заказ)
5537;6341;39735,0;5;19940,0;48;VIP (5+ заказов)
5538;6342;32936,0;3;17322,0;48;Loyal (3-4 заказа)
5539;6344;50015,0;4;26851,0;44;Loyal (3-4 заказа)
5540;6345;28697,0;4;13357,0;48;Loyal (3-4 заказа)
5541;6346;37823,0;5;17721,0;40;VIP (5+ заказов)
5542;6347;27474,0;4;14555,0;50;Loyal (3-4 заказа)
5543;6348;8479,0;2;4269,0;42;Regular (2 заказа)
5544;6349;21368,0;2;11288,0;42;Regular (2 заказа)
